Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
basilicata-ss-base-side-chair-2-ctn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM33002SV-T-12WH-SC-1_428b7d74-27af-4dd3-b6e4-331b38bcd6ea.jpg?v=1773845372,5,basilicata-side-chair-2-ctn,,,,,,,,Active,,,,
basilicata-ss-base-side-chair-2-ctn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM33012GY-SC-1_73bef534-5110-44be-ac35-f99f71270135.jpg?v=1773845372,6,basilicata-side-chair-2-ctn,,,,,,,,Active,,,,
basilicata-ss-base-side-chair-2-ctn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM33001SV-T-12GY-SC-1_bc990ec4-84d6-4bbd-923f-3734d6ac5c92.jpg?v=1773845372,7,basilicata-side-chair-2-ctn,,,,,,,,Active,,,,
valdevers-dining-table,Furniture of America - VALDEVERS Dining Table (CM3294T-TABLE),"<p><span style=""color:Chrome""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>
Elevate your space with VALDEVERS, styled in Glam and designed for everyday comfort.<br>
This dining dining table is made to fit naturally into the room. With Stainless Steel, Faux Marble, Stainless Steel, Sintered Stone, Flannelette and Chrome tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: Varies by variant (see Variant Details below).<br>
Size: Varies by variant</p>

<p>Features<br>
- Stainless Steel<br>
- Faux Marble<br>
- 18mm Beveled Faux Marble Top<br>
- Metal Construction<br>
- V-style Pedestal w/ Rectangular Base<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Chrome| Dimensions: 78""L X 42""W X 3""H | Weight: 234 lbs | Volume: 25.7 cuft</strong><br>
- <strong>Size: - | Color: Chrome| Dimensions: 78""W X 42""D X 30""H | Weight: 324.44 lbs | Volume: 25.8 cuft</strong><br>
</p>

<p>Materials: Stainless Steel, Faux Marble, Stainless Steel, Sintered Stone, Flannelette.<br>
Color: Chrome<br>
Weight: 234 - 324.44 lbs<br>
Volume : 25.7 CUFT</p><br>SKU : CM3294T-TABLE",Furniture of America,Furniture > Tables > Kitchen & Dining Room Tables,Dining Table,"2026, Dining, DINING ROOM FURNITURE, Dining Table, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, VALDEVERS, LTL",true,Color,Navy Blue chair,,,,,,,,CM3294T-TABLE,106140.977453896,shopify,20,deny,manual,1548,1887.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3294T-AC261NV-1_230c9873-deac-4eff-8d22-eaf0c43ab3f5.jpg?v=1773845376,1,valdevers-dining-table,false,VALDEVERS Dining Table,"Shop VALDEVERS Dining Table. Glam style. Stainless Steel, Faux Marble build. Color: Chrome. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3294T-AC261NV-1_230c9873-deac-4eff-8d22-eaf0c43ab3f5.jpg?v=1773845376,lb,,749.00,Active,234,25.7,"78""L X 42""W X 3""H",Chrome
valdevers-dining-table,,,,,,,,,Black chair,,,,,,,,CM3294T-SS-TABLE,147164.007474407,shopify,20,deny,manual,1678,2127.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3294T-2_26f42cd4-f17d-4ddd-a191-747c3076973e.jpg?v=1773845374,2,valdevers-dining-table,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3294T-AC261BK-1_7c216d8f-947e-466b-9604-31a1b9ba5036.jpg?v=1773845374,lb,,769.00,Active,324.44,25.8,"78""W X 42""D X 30""H",Chrome
valdevers-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3294T-3_ce49a291-d5c1-45f4-b92d-7e985ce05b79.jpg?v=1773845374,3,valdevers-dining-table,,,,,,,,Active,,,,
valdevers-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3294T-AC261BK-1_7c216d8f-947e-466b-9604-31a1b9ba5036.jpg?v=1773845374,4,valdevers-dining-table,,,,,,,,Active,,,,
edenbridge-dining-table,Furniture of America - EDENBRIDGE Dining Table (FM3220AK-RT-TABLE),"<p><span style=""color:Oak""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>
Elevate your space with EDENBRIDGE, styled in Contemporary and designed for everyday comfort.<br>
This dining dining table is made to fit naturally into the room. With Fabric, Metal, Solid Rubberwood, Oak Veneer, Engineered Wood and Oak tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: Varies by variant (see Variant Details below).<br>
Size: Varies by variant</p>

<p>Features<br>
- Fabric<br>
- Metal<br>
- Solid Rubberwood<br>
- Oak Veneer<br>
- Engineered Wood<br>
- Metal Leg Frame<br>
- Upholstered Seat in 100% Polyester<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Oak| Dimensions: 47""DIA X 30""H | Weight: 117.66 lbs | Volume: 10.6 cuft</strong><br>
- <strong>Size: - | Color: Oak| Dimensions: 84""(66"" + 1 X 18""LEAF)W X 38""D X 30.5""H | Weight: 156.35 lbs | Volume: 12.4 cuft</strong><br>
</p>

<p>Materials: Fabric, Metal, Solid Rubberwood, Oak Veneer, Engineered Wood.<br>
Color: Oak<br>
Weight: 117.66 - 156.35 lbs<br>
Volume : 10.6 CUFT</p><br>SKU : FM3220AK-RT-TABLE",Furniture of America,Furniture > Tables > Kitchen & Dining Room Tables,Dining Table,"2026, Dining, DINING ROOM FURNITURE, Dining Table, EDENBRIDGE, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture",true,Shape,Round,,,,,,,,FM3220AK-RT-TABLE,53369.995768859,shopify,20,deny,manual,715,717.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM3220AK-RT-5PC-1-Z_e36b89cb-323e-405b-a531-1fe55912b433.jpg?v=1773845376,1,edenbridge-dining-table,false,EDENBRIDGE Dining Table,"Shop EDENBRIDGE Dining Table. Contemporary style. Fabric, Metal build. Color: Oak. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM3220AK-RT-5PC-1-Z_e36b89cb-323e-405b-a531-1fe55912b433.jpg?v=1773845376,lb,,279.00,Active,117.66,10.6,"47""DIA X 30""H",Oak
edenbridge-dining-table,,,,,,,,,Rectangular,,,,,,,,FM3220AK-T-TABLE,70918.985612552,shopify,20,deny,manual,872,927.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM3220AK-T-6PC-BN-1-Z_8c8d2fde-99ea-4015-a683-6aec815a778f.jpg?v=1773845376,2,edenbridge-dining-table,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM3220AK-T-6PC-BN-1-Z_8c8d2fde-99ea-4015-a683-6aec815a778f.jpg?v=1773845376,lb,,369.00,Active,156.35,12.4,"84""(66"" + 1 X 18""LEAF)W X 38""D X 30.5""H",Oak
westerham-hutch-and-buffet-curio-hutch-buffet,Furniture of America - WESTERHAM Hutch & Buffet Curio/Hutch Buffet (FM34001CH-HB-SET),"<p><span style=""color:Dark Cherry""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>
Make the room feel complete with WESTERHAM Hutch &amp; Buffet and its Transitional character. Built as a dining curio or hutch buffet, it pairs well with a wide range of interiors. Finished in Dark Cherry tones, the Solid Wood, Rubberwood, Cherry Veneer, Poplar Burl Veneer build balances durability with visual appeal.<br>
Product Dimensions: 66""W X 19""D X 74""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer Bonus storage &amp; convenience features (from matching set pieces): China Set w/ Wine Rack and 8 Drawers w/ Felt-lined Top Drawers<br>
UV Stained Drawer</p>

<p>Materials: Solid Wood, Rubberwood, Cherry Veneer, Poplar Burl Veneer.<br>
Color: Dark Cherry</p><br>SKU : FM34001CH-HB-SET",Furniture of America,Furniture > Cabinets & Storage > China Cabinets & Hutches > Buffets with Hutch,Curio/Hutch Buffet,"2026, Curio/Hutch Buffet, Dining, DINING ROOM FURNITURE, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, WESTERHAM, LTL",true,Title,Default Title,,,,,,,,FM34001CH-HB-SET,0.0,shopify,20,deny,manual,2119,2547.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM34001CH-HB-WB-1_14ef8f55-759c-4952-9c0d-651519813c27.jpg?v=1773845378,1,westerham-hutch-and-buffet-curio-hutch-buffet,false,WESTERHAM Hutch & Buffet Curio/Hutch Buffet,"Shop WESTERHAM Hutch & Buffet Curio/Hutch Buffet. Transitional style. Solid Wood, Rubberwood build. Color: Dark Cherry. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM34001CH-HB-WB-1_14ef8f55-759c-4952-9c0d-651519813c27.jpg?v=1773845378,lb,,1049.00,Active,,57.7,"66""W X 19""D X 74""H",Dark Cherry
westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM34001CH-HB-WB-3_a84e266a-61eb-45a0-87ae-ea391246a32f.jpg?v=1773845378,2,westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,Active,,,,
westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM34001CH-HB-WB-2_a70c2e93-ecd5-4548-89a8-fcc03b78d6aa.jpg?v=1773845378,3,westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,Active,,,,
westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM34001CH-HB-WB-9_5ce6a15a-1916-49ba-8f8b-be4dd0132dec.jpg?v=1773845378,4,westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,Active,,,,
westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM34001CH-HB-WB-8_0480ef30-4c74-4eab-b6dd-d88de9af8583.jpg?v=1773845378,5,westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,Active,,,,
westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM34001CH-HB-WB-7_b120a768-17a3-49e4-89e8-f2a0e8a6bbf9.jpg?v=1773845378,6,westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,Active,,,,
westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM34001CH-HB-WB-6_2e31c55d-a994-4477-8413-0e359662d019.jpg?v=1773845378,7,westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,Active,,,,
westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM34001CH-9PC-1_88d475b5-62f9-49be-badf-d43609f2fae4.jpg?v=1773845378,8,westerham-hutch-and-buffet-curio-hutch-buffet,,,,,,,,Active,,,,
torreon-5-pc-counter-height-table-set-counter-ht-set,Furniture of America - TORREON 5 Pc. Counter Height Table Set Counter Ht. Set (CM3582LG-PT-5PK),"<p><span style=""color:Gray/Beige""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>
Elevate your space with TORREON 5 Pc. Counter Height Table Set, styled in Transitional and designed for everyday comfort. This dining counter ht. set is made to fit naturally into the room. With Linen-like, Solid Wood, Paper Veneer, and Gray or Beige tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: TABLE: 36""L X 36""W X 36""H, STOOL: 19""W X 12""D X 24""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Linen-like, Solid Wood, Paper Veneer.<br>
Color: Gray/Beige<br>
Weight: 95.7 lbs<br>
Volume : 7.3 CUFT</p><br>SKU : CM3582LG-PT-5PK",Furniture of America,Furniture > Furniture Sets > Kitchen & Dining Furniture Sets,Counter Ht. Set,"2026, Counter Ht. Set, Dining, DINING ROOM FURNITURE, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, TORREON",true,Title,Default Title,,,,,,,,CM3582LG-PT-5PK,43409.016605185,shopify,20,deny,manual,558,447.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3582LG-PT-5PK-1_c0c7a979-db60-478c-9652-6ea4e0de2fc9.jpg?v=1773845380,1,torreon-5-pc-counter-height-table-set-counter-ht-set,false,TORREON 5 Pc. Counter Height Table Set Counter Ht. Set,Shop TORREON 5 Pc. Counter Height Table Set Counter Ht. Set. Color: Gray/Beige. Free shipping from GOODDEGG. Buy now.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3582LG-PT-5PK-1_c0c7a979-db60-478c-9652-6ea4e0de2fc9.jpg?v=1773845380,lb,,194.00,Active,95.7,7.3,"TABLE: 36""L X 36""W X 36""H, STOOL: 19""W X 12""D X 24""H",Gray/Beige
torreon-5-pc-counter-height-table-set-counter-ht-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3582LG-PT-5PK-2_86034d30-2c1a-4d2e-b9e5-b8beaacfe673.jpg?v=1773845380,2,torreon-5-pc-counter-height-table-set-counter-ht-set,,,,,,,,Active,,,,
torreon-5-pc-counter-height-table-set-counter-ht-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3582LG-PT-5PK-3_5f3cfb9c-59b7-4166-926e-d46aae339349.jpg?v=1773845380,3,torreon-5-pc-counter-height-table-set-counter-ht-set,,,,,,,,Active,,,,
