Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
richfield-5-pc-round-counter-height-table-set,,,,,,,,,Black,,,,,,,,CM3362PT-5PC-BK,72846.979981237,shopify,20,deny,manual,865,1797.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3362PT-2_a01dd2bf-d6f9-40fd-b2cf-52cb2a1682ef.jpg?v=1773874421,2,richfield-5-pc-round-counter-height-table-set-dining-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3362PT-CM8320BK-PC-1_b3e6f23e-a97e-4de1-a126-a8a8676c4edb.jpg?v=1773874421,lb,,689.00,Active,160.6,22.8,"39 3/8""L X 39 3/8""W X 36""H",Silver/Chrome
richfield-5-pc-round-counter-height-table-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3362PT-1-Z_4f370573-4359-4d81-b1c9-6cf13fe032c2.jpg?v=1773874421,3,richfield-5-pc-round-counter-height-table-set-dining-set,,,,,,,,Active,,,,
richfield-5-pc-round-counter-height-table-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3362PT-CM8320BK-PC-1_b3e6f23e-a97e-4de1-a126-a8a8676c4edb.jpg?v=1773874421,4,richfield-5-pc-round-counter-height-table-set-dining-set,,,,,,,,Active,,,,
neuveville-7-pc-dining-table-set,Furniture of America - NEUVEVILLE 7 Pc. Dining Table Set,"<p><span style=""color:Black/Chrome""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with NEUVEVILLE, styled in Glam and designed for everyday comfort.<br>
This dining dining set is made to fit naturally into the room. With Flannelette, Stainless Steel,Tempered Glass, Flannelette, Stainless Steel, Tempered Glass and Black/Chrome or White/Chrome tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 79""L X 39""W X 3""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Flannelette<br>
- Stainless Steel<br>
- Tempered Glass<br>
- 12mm Beveled Tempered Glass Top<br>
- Metal Construction<br>
- Cabriole Legs<br>
- Wingback Chairs<br>
- Button-tufted Flannelette<br>
- Nailhead Trim<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black/Chrome| Dimensions: - | Weight: 327.3 lbs | Volume: 46.5 cuft</strong><br>
- <strong>Size: - | Color: Black/Chrome| Dimensions: 79""L X 39""W X 3""H | Weight: 324.39 lbs | Volume: 47.4 cuft</strong><br>
- <strong>Size: - | Color: Black/Chrome| Dimensions: - | Weight: 327.3 lbs | Volume: 47.3 cuft</strong><br>
- <strong>Size: - | Color: Black/Chrome| Dimensions: 79""L X 39""W X 3""H | Weight: 324.39 lbs | Volume: 48.2 cuft</strong><br>
</p>

<p>Materials: Flannelette, Stainless Steel,Tempered Glass, Flannelette, Stainless Steel, Tempered Glass.<br>
Color: Black/Chrome<br>
Weight: 324.39 - 327.3 lbs<br>
Volume : 46.5 CUFT</p>",Furniture of America,Furniture > Furniture Sets > Kitchen & Dining Furniture Sets,Dining Set,"2026, Dining, DINING ROOM FURNITURE, Dining Set, Furniture of America, Indoor Furniture, NEUVEVILLE, New Arrival, Quick Ship Furniture, LTL",true,Color,Black Table / Black Chairs,,,,,,,,CM3903BK-T-7PC-261BK,148461.009497185,shopify,20,deny,manual,1455,2967.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903BK-T-AC261BK-1-Z_6fc29f4c-8ace-4ec8-9a77-d757a40e4da6.jpg?v=1773874423,1,neuveville-7-pc-dining-table-set-dining-set,false,NEUVEVILLE 7 Pc. Dining Table Set Dining Set,Shop NEUVEVILLE 7 Pc. Dining Table Set Dining Set. Multiple colors available. Free shipping from GOODDEGG. Buy now.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903BK-T-AC261BK-1-Z_6fc29f4c-8ace-4ec8-9a77-d757a40e4da6.jpg?v=1773874423,lb,,1179.00,Active,327.3,46.5,,Black/Chrome
neuveville-7-pc-dining-table-set,,,,,,,,,Black Table / Gray Chairs,,,,,,,,CM3903BK-T-7PC-261GY,147141.010341248,shopify,20,deny,manual,1450,2967.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903BK-T-2_8cf2ac66-b0aa-4d07-898a-9ea560065ed8.jpg?v=1773874423,2,neuveville-7-pc-dining-table-set-dining-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903BK-T-AC261GY-1-Z_10f4569b-1ce3-44f3-8098-c1ab23d43061.jpg?v=1773874423,lb,,1179.00,Active,324.39,47.4,"79""L X 39""W X 3""H",Black/Chrome
neuveville-7-pc-dining-table-set,,,,,,,,,Black Table / Navy Chairs,,,,,,,,CM3903BK-T-7PC-261NV,148461.009497185,shopify,20,deny,manual,1455,2967.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903BK-T-3_42829950-7aaa-410e-871c-6d04249204e0.jpg?v=1773874423,3,neuveville-7-pc-dining-table-set-dining-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903BK-T-AC261NV-1-Z_6f734a0e-14a8-4641-a9ec-e406c59f9495.jpg?v=1773874423,lb,,1179.00,Active,327.3,46.5,,Black/Chrome
neuveville-7-pc-dining-table-set,,,,,,,,,White Table / Black Chairs,,,,,,,,CM3903WH-T-7PC-261BK,148461.009497185,shopify,20,deny,manual,1480,2967.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903BK-T-AC261GY-1-Z_10f4569b-1ce3-44f3-8098-c1ab23d43061.jpg?v=1773874423,4,neuveville-7-pc-dining-table-set-dining-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903WH-T-AC261BK-1-Z_6a480f4d-55ca-444f-8993-f8eeca9c04cb.jpg?v=1773874423,lb,,1209.00,Active,327.3,47.3,,White/Chrome
neuveville-7-pc-dining-table-set,,,,,,,,,White Table / Gray Chairs,,,,,,,,CM3903WH-T-7PC-261GY,147141.010341248,shopify,20,deny,manual,1480,2967.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903BK-T-AC261NV-1-Z_6f734a0e-14a8-4641-a9ec-e406c59f9495.jpg?v=1773874423,5,neuveville-7-pc-dining-table-set-dining-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903WH-T-AC261GY-1-Z_251ef89f-4773-4027-97ca-f2b4822f55df.jpg?v=1773874423,lb,,1209.00,Active,324.39,48.2,"79""L X 39""W X 3""H",White/Chrome
neuveville-7-pc-dining-table-set,,,,,,,,,White Table / Navy Chairs,,,,,,,,CM3903WH-T-7PC-261NV,148461.009497185,shopify,20,deny,manual,1480,2967.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903WH-T-AC261BK-1-Z_6a480f4d-55ca-444f-8993-f8eeca9c04cb.jpg?v=1773874423,6,neuveville-7-pc-dining-table-set-dining-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903WH-T-AC261NV-1-Z_856645b4-a09c-4b2a-84dd-37f933254f20.jpg?v=1773874423,lb,,1209.00,Active,327.3,47.3,,White/Chrome
neuveville-7-pc-dining-table-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903WH-T-2_63cd7558-b1b4-4fd0-88f3-4a833b687375.jpg?v=1773874423,7,neuveville-7-pc-dining-table-set-dining-set,,,,,,,,Active,,,,
neuveville-7-pc-dining-table-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903WH-T-4_90ee1120-7d09-4a92-a27e-3344a07e7b99.jpg?v=1773874423,8,neuveville-7-pc-dining-table-set-dining-set,,,,,,,,Active,,,,
neuveville-7-pc-dining-table-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903WH-T-AC261GY-1-Z_251ef89f-4773-4027-97ca-f2b4822f55df.jpg?v=1773874423,9,neuveville-7-pc-dining-table-set-dining-set,,,,,,,,Active,,,,
neuveville-7-pc-dining-table-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3903WH-T-AC261NV-1-Z_856645b4-a09c-4b2a-84dd-37f933254f20.jpg?v=1773874423,10,neuveville-7-pc-dining-table-set-dining-set,,,,,,,,Active,,,,
morges-5-pc-dining-table-set,Furniture of America - MORGES 5 Pc. Dining Table Set,"<p><span style=""color:Black/White""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with MORGES, styled in Contemporary and designed for everyday comfort.<br>
This dining dining set is made to fit naturally into the room. With Boucle Chenille Fabric, Marble, Engineered Wood, Metal and Black/White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 72""W X 40""D X 30""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Boucle Chenille Fabric<br>
- Marble<br>
- Engineered Wood<br>
- Metal<br>
- Marble Table Top<br>
- Reeded Plinth Base with Gold Trim<br>
- Removable Back Pillow on 6 Casters<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black/White| Dimensions: 72""W X 40""D X 30""H | Weight: 394.96 lbs | Volume: 78 cuft</strong><br>
- <strong>Size: - | Color: Black/White| Dimensions: 72""W X 40""D X 30""H | Weight: 393.36 lbs | Volume: 69.6 cuft</strong><br>
- <strong>Size: - | Color: Black/White| Dimensions: 72""W X 40""D X 30""H | Weight: 429.76 lbs | Volume: 75.6 cuft</strong><br>
</p>

<p>Materials: Boucle Chenille Fabric, Marble, Engineered Wood, Metal.<br>
Color: Black/White<br>
Weight: 393.36 - 429.76 lbs<br>
Volume : 78 CUFT</p>",Furniture of America,Furniture > Furniture Sets > Kitchen & Dining Furniture Sets,Dining Set,"2026, Dining, DINING ROOM FURNITURE, Dining Set, Furniture of America, Indoor Furniture, MORGES, New Arrival, Quick Ship Furniture, LTL",true,Color,Cushioned Chair ? White,,,,,,,,FM3432WH-T-5PC-00WH,179150.978532911,shopify,20,deny,manual,1540,2847.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM3432WH-T-5PC-00WH-1-Z_aa2a92cc-f97a-4f39-86a0-77f6b1843a40.jpg?v=1773874425,1,morges-5-pc-dining-table-set-dining-set,false,MORGES 5 Pc. Dining Table Set Dining Set,"Shop MORGES 5 Pc. Dining Table Set Dining Set. Contemporary style. Boucle Chenille Fabric, Marble build. Color: Black/White. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM3432WH-T-5PC-00WH-1-Z_aa2a92cc-f97a-4f39-86a0-77f6b1843a40.jpg?v=1773874425,lb,,1189.00,Active,394.96,78,"72""W X 40""D X 30""H",Black/White
morges-5-pc-dining-table-set,,,,,,,,,Barrel Chair ? Light Gray,,,,,,,,FM3432WH-T-5PC-01LG,178425.003944726,shopify,20,deny,manual,1540,2727.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM3432WH-T-5PC-01LG-1_07dea3fa-3d47-4422-9cc2-621978763cd8.jpg?v=1773874425,2,morges-5-pc-dining-table-set-dining-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM3432WH-T-5PC-01LG-1_07dea3fa-3d47-4422-9cc2-621978763cd8.jpg?v=1773874425,lb,,1199.00,Active,393.36,69.6,"72""W X 40""D X 30""H",Black/White
morges-5-pc-dining-table-set,,,,,,,,,Barrel Chair ? White,,,,,,,,FM3432WH-T-5PC-01WH,194935.993008911,shopify,20,deny,manual,1525,2727.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM3432WH-T-5PC-01WH-1_c1ff0e72-5caf-4fa8-800a-dda8f753d9de.jpg?v=1773874426,3,morges-5-pc-dining-table-set-dining-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM3432WH-T-5PC-01WH-1_c1ff0e72-5caf-4fa8-800a-dda8f753d9de.jpg?v=1773874426,lb,,1159.00,Active,429.76,75.6,"72""W X 40""D X 30""H",Black/White
manhattan-7-pc-dining-table-set,Furniture of America - MANHATTAN 7 Pc. Dining Table Set,"<p><span style=""color:Brown Cherry""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with MANHATTAN, styled in Contemporary and designed for everyday comfort.<br>
This dining dining set is made to fit naturally into the room. With Tempered Glass, Leatherette, Solid Wood, Wood Veneer, Others and Brown Cherry tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 72""L X 42""W X 31""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Tempered Glass<br>
- Leatherette<br>
- Solid Wood<br>
- Wood Veneer<br>
- Others<br>
- 12mm Beveled Glass Top<br>
- Available in 2 Table Types<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Brown Cherry| Dimensions: 72""L X 42""W X 31""H | Weight: 341.3 lbs | Volume: 463.1 cuft</strong><br>
</p>

<p>Materials: Tempered Glass, Leatherette, Solid Wood, Wood Veneer, Others.<br>
Color: Brown Cherry<br>
Weight: 341.3 lbs<br>
Volume : 463.1 CUFT</p>",Furniture of America,Furniture > Furniture Sets > Kitchen & Dining Furniture Sets,Dining Set,"2026, Dining, DINING ROOM FURNITURE, Dining Set, Furniture of America, Indoor Furniture, MANHATTAN, New Arrival, Quick Ship Furniture, LTL",true,Color,Brown Cherry/Deep,,,,,,,,CM3710T-7PC,154810.985162526,shopify,20,deny,manual,1610,1617.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3710T_e9ca6930-0e25-4eb4-9c74-0d74b12bee1f.jpg?v=1773874427,1,manhattan-7-pc-dining-table-set-dining-set,false,MANHATTAN 7 Pc. Dining Table Set Dining Set,Shop MANHATTAN 7 Pc. Dining Table Set Dining Set. Color: Brown Cherry. Free shipping from GOODDEGG. Buy now.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3710T-Z_2e1027f1-0523-4112-8ae5-f8d5fdd7cd49.jpg?v=1773874427,lb,,679.00,Active,341.3,463.1,"72""L X 42""W X 31""H",Brown Cherry
manhattan-7-pc-dining-table-set,,,,,,,,,Brown Cherry/Light,,,,,,,,CM3710T-WH-7PC,154810.985162526,shopify,20,deny,manual,1020,1617.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3710T-Z_2e1027f1-0523-4112-8ae5-f8d5fdd7cd49.jpg?v=1773874427,2,manhattan-7-pc-dining-table-set-dining-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM3710T_e9ca6930-0e25-4eb4-9c74-0d74b12bee1f.jpg?v=1773874427,lb,,699.00,Active,341.3,463.1,"72""L X 42""W X 31""H",Brown Cherry
