Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65001WH-1_ff9e5e98-a7b2-432a-b266-c24deabe2be1.jpg?v=1773786216,10,acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65001WH-2_04d3074b-2112-4c25-98eb-89a9a4834ea8.jpg?v=1773786216,11,acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65001WH-4_c2cf900f-d93a-48f3-8ec0-f663e5382966.jpg?v=1773786216,12,acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65001WH-6_8707ba8e-8e15-4b60-94d1-8417404887e5.jpg?v=1773786216,13,acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65001WH-7_f2a300dd-3c0d-4c59-bd04-dd5aea359b87.jpg?v=1773786216,14,acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65001WH-8_1af0bcc1-2eeb-4510-999d-cf3f54e385e5.jpg?v=1773786216,15,acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65001WH-3_e92f27f3-907b-4a82-a509-e86d269906f9.jpg?v=1773786216,16,acapulco-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
adelpha-sofa-and-loveseat-upholstery-set,Furniture of America - ADELPHA Sofa and Loveseat Upholstery Set (FM67002BG-2PC),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>
ADELPHA Sofa and Loveseat creates a cohesive setup that feels inviting the moment you walk in. As a upholstery upholstery set, it is designed to coordinate with matching pieces.<br>
Product Dimensions: 89""W X 37""D X 30""H Included items and dimensions:<br>
- Sofa: color: Beige or Gold; dimensions: 89"" W x 37""D x 30"" H; feature: Glam<br>
- Loveseat: color: Beige or Gold; dimensions: 72.5"" W x 37""D x 30"" H; feature: Glam<br>
Weight: 348 lbs<br>
Volume : 123.3 CUFT</p><br>SKU : FM67002BG-2PC",Furniture of America,Furniture > Furniture Sets > Living Room Furniture Sets,Upholstery Set,"2026, ADELPHA, Furniture of America, Indoor Furniture, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Upholstery, Upholstery Set, LTL",true,Title,Default Title,,,,,,,,FM67002BG-2PC,157850.008682289,shopify,20,deny,manual,3165,4617.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM67002BG-1_9db8e4f7-0c21-450a-87b1-bc2bde6b9391.jpg?v=1773786218,1,adelpha-sofa-and-loveseat-upholstery-set,false,ADELPHA Sofa and Loveseat Upholstery Set,Shop ADELPHA Sofa and Loveseat Upholstery Set. Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM67002BG-1_9db8e4f7-0c21-450a-87b1-bc2bde6b9391.jpg?v=1773786218,lb,,1699.00,Active,348,123.3,"89""W X 37""D X 30""H",
agata-sofa-and-loveseat-and-chair-motion,Furniture of America - AGATA Sofa and Loveseat and Chair Motion (NX6001BR-3PC),"<p><span style=""color:Brown""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>
Elevate your space with AGATA, styled in Transitional and designed for everyday comfort.<br>
This upholstery motion is made to fit naturally into the room. With Leatherette, Solid Wood, Others and Brown or Dark Gray tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: Sofa: 87.3""L X 38.6""W X 41""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Leatherette<br>
- Solid Wood<br>
- Others<br>
- Drop-Down Table With Cup Holders on Sofa<br>
- Storage Console and Cupholders on Love Seat<br>
- Contrast Welt<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Brown| Dimensions: Sofa: 87.3""L X 38.6""W X 41""H | Weight: 535.4 lbs | Volume: 94.3 cuft</strong><br>
- <strong>Size: - | Color: Brown| Dimensions: Sofa: 87.3""L X 38.6""W X 41""H | Weight: 537.6 lbs | Volume: 94.5 cuft</strong><br>
</p>

<p>Materials: Leatherette, Solid Wood, Others.<br>
Color: Brown<br>
Weight: 535.4 - 537.6 lbs<br>
Volume : 94.3 CUFT</p><br>SKU : NX6001BR-3PC",Furniture of America,Furniture > Sofas,Motion,"2026, AGATA, Furniture of America, Indoor Furniture, LIVING ROOM FURNITURE, Motion, New Arrival, Quick Ship Furniture, Upholstery, LTL",true,Color,Brown,,,,,,,,NX6001BR-3PC,242852.992024104,shopify,20,deny,manual,2305,2217.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001BR-1-Z_062b4f95-4c90-4f6a-b91f-238031e97208.jpg?v=1773786220,1,agata-sofa-and-loveseat-and-chair-motion,false,AGATA Sofa and Loveseat and Chair Motion,"Shop AGATA Sofa and Loveseat and Chair Motion. Transitional style. Leatherette, Solid Wood build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001BR-1-Z_062b4f95-4c90-4f6a-b91f-238031e97208.jpg?v=1773786220,lb,,999.00,Active,535.4,94.3,"Sofa: 87.3""L X 38.6""W X 41""H",Brown
agata-sofa-and-loveseat-and-chair-motion,,,,,,,,,Dark Gray,,,,,,,,NX6001DG-3PC,243850.985956578,shopify,20,deny,manual,2308,2217.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001BR-2_c8058253-81f7-41a9-86d7-a7718512863c.jpg?v=1773786220,2,agata-sofa-and-loveseat-and-chair-motion,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001DG-1_649578ac-9c9f-43eb-b04b-3920c20ee197.jpg?v=1773786220,lb,,999.00,Active,537.6,94.5,"Sofa: 87.3""L X 38.6""W X 41""H",Dark Gray
agata-sofa-and-loveseat-and-chair-motion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001BR-SF-WB-1_8ee816d6-48df-4112-a10b-32b38a6b16bf.jpg?v=1773786220,3,agata-sofa-and-loveseat-and-chair-motion,,,,,,,,Active,,,,
agata-sofa-and-loveseat-and-chair-motion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001BR-SF-WB-2_1ebbb77e-e332-456e-8483-a5e3dd0aba6b.jpg?v=1773786220,4,agata-sofa-and-loveseat-and-chair-motion,,,,,,,,Active,,,,
agata-sofa-and-loveseat-and-chair-motion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001DG-1_649578ac-9c9f-43eb-b04b-3920c20ee197.jpg?v=1773786220,5,agata-sofa-and-loveseat-and-chair-motion,,,,,,,,Active,,,,
agata-sofa-and-loveseat-motion,Furniture of America - AGATA Sofa and Loveseat Motion (NX6001BR-2PC),"<p><span style=""color:Brown""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>
Elevate your space with AGATA, styled in Transitional and designed for everyday comfort.<br>
This upholstery motion is made to fit naturally into the room. With Leatherette, Solid Wood, Others and Brown or Dark Gray tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: Sofa: 87.3""L X 38.6""W X 41""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Leatherette<br>
- Solid Wood<br>
- Others<br>
- Drop-Down Table With Cup Holders on Sofa<br>
- Storage Console and Cupholders on Love Seat<br>
- Contrast Welt<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Brown| Dimensions: Sofa: 87.3""L X 38.6""W X 41""H | Weight: 428.5 lbs | Volume: 75.6 cuft</strong><br>
- <strong>Size: - | Color: Brown| Dimensions: Sofa: 87.3""L X 38.6""W X 41""H | Weight: 430 lbs | Volume: 75.3 cuft</strong><br>
</p>

<p>Materials: Leatherette, Solid Wood, Others.<br>
Color: Brown<br>
Weight: 428.5 - 430 lbs<br>
Volume : 75.6 CUFT</p><br>SKU : NX6001BR-2PC",Furniture of America,Furniture > Sofas,Motion,"2026, AGATA, Furniture of America, Indoor Furniture, LIVING ROOM FURNITURE, Motion, New Arrival, Quick Ship Furniture, Upholstery, LTL",true,Color,Brown,,,,,,,,NX6001BR-2PC,194364.013030341,shopify,20,deny,manual,1887,1797.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001BR-1-Z_c80f5ed8-ad89-40fa-a91e-276f9838c28e.jpg?v=1773786222,1,agata-sofa-and-loveseat-motion,false,AGATA Sofa and Loveseat Motion,"Shop AGATA Sofa and Loveseat Motion. Transitional style. Leatherette, Solid Wood build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001BR-1-Z_c80f5ed8-ad89-40fa-a91e-276f9838c28e.jpg?v=1773786222,lb,,799.00,Active,428.5,75.6,"Sofa: 87.3""L X 38.6""W X 41""H",Brown
agata-sofa-and-loveseat-motion,,,,,,,,,Dark Gray,,,,,,,,NX6001DG-2PC,195044.991255422,shopify,20,deny,manual,1888,1797.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001BR-2_2a8e7033-9431-43f6-80e8-8fe469469042.jpg?v=1773786222,2,agata-sofa-and-loveseat-motion,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001DG-1_d0114373-67f6-457f-a68c-12b2ed70f3d8.jpg?v=1773786222,lb,,799.00,Active,430,75.3,"Sofa: 87.3""L X 38.6""W X 41""H",Dark Gray
agata-sofa-and-loveseat-motion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001BR-SF-WB-1_0b88e996-38e7-4b74-aaea-8133834cd002.jpg?v=1773786222,3,agata-sofa-and-loveseat-motion,,,,,,,,Active,,,,
agata-sofa-and-loveseat-motion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001BR-SF-WB-2_f27dcd44-cea8-48d9-8a4b-2a4c9256fd86.jpg?v=1773786222,4,agata-sofa-and-loveseat-motion,,,,,,,,Active,,,,
agata-sofa-and-loveseat-motion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/NX6001DG-1_d0114373-67f6-457f-a68c-12b2ed70f3d8.jpg?v=1773786222,5,agata-sofa-and-loveseat-motion,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,Furniture of America - ALBACETE Sofa and Loveseat Upholstery Set (FM65006BR-2PC),"<p><span style=""color:Dark Cherry/Brown""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>
Elevate your space with ALBACETE, styled in Traditional and designed for everyday comfort.<br>
This upholstery upholstery set is made to fit naturally into the room. With Velvet, Solid Wood, Others and Dark Cherry/Brown or Champagne/Purple tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: Varies by variant (see Variant Details below).<br>
Size: Varies by variant</p>

<p>Features<br>
- Velvet<br>
- Solid Wood<br>
- Others<br>
- Button Tufted Back<br>
- Carved Details<br>
- Reversible Seat Cushion w/ Welt<br>
- Nailhead Trim<br>
- Accent Pillows Included<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Dark Cherry/Brown| Dimensions: 94 1/2"" X 41 3/4"" X 26"" | Weight: 420.2 lbs | Volume: 100.3 cuft</strong><br>
- <strong>Size: - | Color: Dark Cherry/Brown| Dimensions: 94.5"" X 48.25"" X 38.5"" | Weight: 430.1 lbs | Volume: 102.2 cuft</strong><br>
</p>

<p>Materials: Velvet, Solid Wood, Others.<br>
Color: Dark Cherry/Brown<br>
Weight: 420.2 - 430.1 lbs<br>
Volume : 100.3 CUFT</p><br>SKU : FM65006BR-2PC",Furniture of America,Furniture > Furniture Sets > Living Room Furniture Sets,Upholstery Set,"2026, ALBACETE, Furniture of America, Indoor Furniture, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Upholstery, Upholstery Set, LTL",true,Color,Dark Cherry/Brown,,,,,,,,FM65006BR-2PC,190600.012825607,shopify,20,deny,manual,3833,4767.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006BR-SF-1_cafad1e7-a0a1-4a1c-8e77-8b32fb8febbe.jpg?v=1773786224,1,albacete-sofa-and-loveseat-upholstery-set,false,ALBACETE Sofa and Loveseat Upholstery Set,"Shop ALBACETE Sofa and Loveseat Upholstery Set. Traditional style. Velvet, Solid Wood build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006BR-SF-1_cafad1e7-a0a1-4a1c-8e77-8b32fb8febbe.jpg?v=1773786224,lb,,1999.00,Active,420.2,100.3,"94 1/2"" X 41 3/4"" X 26""",Dark Cherry/Brown
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,Champagne/Purple,,,,,,,,FM65006PR-2PC,195089.987618526,shopify,20,deny,manual,3841,4767.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006BR-1-Z_33799e3f-40d3-4e72-a4e6-8bd279afb014.jpg?v=1773786224,2,albacete-sofa-and-loveseat-upholstery-set,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006PR-SF-1_e124f7c6-096b-43dc-99af-2f8346303d9f.jpg?v=1773786224,lb,,1999.00,Active,430.1,102.2,"94.5"" X 48.25"" X 38.5""",Champagne/Purple
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006BR-2_e1a4838f-8839-4e1e-bffb-459e29c60009.jpg?v=1773786224,3,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006BR-3_57230129-2d60-4d7b-b761-e5bcde3a05e0.jpg?v=1773786224,4,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006BR-4_1512468b-0d7c-4def-b627-481c0161d6cd.jpg?v=1773786224,5,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006BR-5_7f9a4b4d-22b4-4362-8e9e-416e3818058f.jpg?v=1773786224,6,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006BR-6_0930074e-9cc0-46d9-8d79-f844a3d1566f.jpg?v=1773786224,7,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006PR-SF-1_e124f7c6-096b-43dc-99af-2f8346303d9f.jpg?v=1773786224,8,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006PR-1-Z_539dc7f1-a2d3-4eb0-abf4-e27a3b717804.jpg?v=1773786224,9,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006PR-2_4691f5d0-59e0-43ac-95c6-66d5abea0bdb.jpg?v=1773786224,10,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006PR-3_eadc6a78-22b3-4b58-8d12-08e19eb069be.jpg?v=1773786224,11,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006PR-4_3326b962-d7ca-4d5d-87aa-6358c82dd84c.jpg?v=1773786224,12,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006PR-5_3b63303a-8477-4000-9450-c7075811c3b2.jpg?v=1773786224,13,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
albacete-sofa-and-loveseat-upholstery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM65006PR-6_37b5a7ff-0c46-40f8-a6d7-8b51d5bf0833.jpg?v=1773786224,14,albacete-sofa-and-loveseat-upholstery-set,,,,,,,,Active,,,,
