Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
mackay-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2001-4_4e5140eb-ff68-49d0-85bf-6d82f8d6688f.jpg?v=1773943222,4,mackay-patio-dining-table,,,,,,,,Active,,,,
mackay-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2001-5_1aadf53e-5104-4d7f-af1a-d7016aafd970.jpg?v=1773943222,5,mackay-patio-dining-table,,,,,,,,Active,,,,
mackay-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2001-6_86118510-1b39-435a-aefb-dc63fc10c4e5.jpg?v=1773943222,6,mackay-patio-dining-table,,,,,,,,Active,,,,
mackay-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2001-7_b3b434b0-953b-4a06-8efa-2984cd2bf64a.jpg?v=1773943221,7,mackay-patio-dining-table,,,,,,,,Active,,,,
mackay-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2001-8_bae90415-d578-4a36-b6c5-303c8cd36eb6.jpg?v=1773943222,8,mackay-patio-dining-table,,,,,,,,Active,,,,
mackay-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2001-9_17fc23ff-ef43-4cf1-841e-fef557306f20.jpg?v=1773943222,9,mackay-patio-dining-table,,,,,,,,Active,,,,
mackay-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2004-1_b082f5f1-fafb-41ec-a17c-43878fbb1dbd.jpg?v=1773943222,10,mackay-patio-dining-table,,,,,,,,Active,,,,
mackay-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2004-WB-4_dceb463f-2716-404a-b4a3-7087670ba0bf.jpg?v=1773943222,11,mackay-patio-dining-table,,,,,,,,Active,,,,
mackay-patio-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2004-WB-5_70bad996-2b95-46a9-aeeb-d82f3ccb50fe.jpg?v=1773943221,12,mackay-patio-dining-table,,,,,,,,Active,,,,
xico-8-sq-umbrella,Furniture of America - XICO 8' SQ Umbrella (LA-A030BG),"<p><span style=""color:Beige""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with XICO, styled in Contemporary and designed for everyday comfort.<br>
This outdoor umbrella is made to fit naturally into the room. With Aluminum, Polyester Fabric and Beige or Blue or Gray or Red or Teal tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 98.5""W X 98.5""D X 96.5""H<br>
Size: Double Top, LED Light + Control</p>

<p>Features<br>
- Aluminum<br>
- Polyester Fabric<br>
- Built-In Solar Panel<br>
<strong>Variant Details</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige| Dimensions: 98.5""W X 98.5""D X 96.5""H | Weight: 52.91 lbs | Shipping (LxWxH): 101.6 x 15.8 x 7.1 in | Volume: 6.6 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige| Dimensions: 98.5""W X 98.5""D X 96.5""H | Weight: 68.51 lbs | Volume: 7 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige| Dimensions: 98.5""W X 98.5""D X 96.5""H | Weight: 52.91 lbs | Shipping (LxWxH): 101.6 x 15.8 x 7.1 in | Volume: 6.6 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige| Dimensions: 98.5""W X 98.5""D X 96.5""H | Weight: 68.51 lbs | Volume: 7 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige| Dimensions: 98.5""W X 98.5""D X 96.5""H | Weight: 52.91 lbs | Shipping (LxWxH): 101.6 x 15.8 x 7.1 in | Volume: 6.6 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige| Dimensions: 98.5""W X 98.5""D X 96.5""H | Weight: 68.51 lbs | Volume: 7 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige| Dimensions: 98.5""W X 98.5""D X 96.5""H | Weight: 52.91 lbs | Shipping (LxWxH): 101.6 x 15.8 x 7.1 in | Volume: 6.6 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige| Dimensions: 98.5""W X 98.5""D X 96.5""H | Weight: 68.51 lbs | Volume: 7 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige| Dimensions: 98.5""W X 98.5""D X 96.5""H | Weight: 52.91 lbs | Shipping (LxWxH): 101.6 x 15.8 x 7.1 in | Volume: 6.6 cuft</strong><br>
- <strong>Size: Double Top, LED Light + Control | Color: Beige| Dimensions: 98.5""W X 98.5""D X 96.5""H | Weight: 68.51 lbs | Volume: 7 cuft</strong><br>
</p>

<p>Materials: Aluminum, Polyester Fabric.<br>
Color: Beige<br>
Weight: 52.91 - 68.51 lbs<br>
Volume : 6.6 CUFT</p><br>SKU : LA-A030BG",Furniture of America,,Umbrella,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, Quick Ship Furniture, Umbrella, XICO",true,Color,Beige - Umbrella Only,,,,,,,,LA-A030BG,23999.980529833,shopify,20,deny,manual,362,417.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BG-1_17dd9634-b9d0-463d-b5b4-9805ee767298.jpg?v=1773943223,1,xico-8-sq-umbrella,false,XICO 8' SQ Umbrella,"Shop XICO 8' SQ Umbrella. Contemporary style. Aluminum, Polyester Fabric build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BG-1_17dd9634-b9d0-463d-b5b4-9805ee767298.jpg?v=1773943223,lb,,159.00,Active,52.91,6.6,"98.5""W X 98.5""D X 96.5""H",Beige
xico-8-sq-umbrella,,,,,,,,,Beige - Umbrella + Base,,,,,,,,LA-A030BG+BASE,31076.021501833,shopify,20,deny,manual,395,507.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BG-2_5c82366d-cda6-4bc1-95ed-d61236125f0e.jpg?v=1773943223,2,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BG-1_17dd9634-b9d0-463d-b5b4-9805ee767298.jpg?v=1773943223,lb,,199.00,Active,68.51,7,"98.5""W X 98.5""D X 96.5""H",Beige
xico-8-sq-umbrella,,,,,,,,,Blue - Umbrella Only,,,,,,,,LA-A030BL,23999.980529833,shopify,20,deny,manual,410,417.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BG-3_aae8bd45-2114-4487-ac33-737750fbc78b.jpg?v=1773943223,3,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BL-1_93744a6c-c624-4654-a54e-0a173ba1acc1.jpg?v=1773943223,lb,,159.00,Active,52.91,6.6,"98.5""W X 98.5""D X 96.5""H",Blue
xico-8-sq-umbrella,,,,,,,,,Blue - Umbrella + Base,,,,,,,,LA-A030BL+BASE,31076.021501833,shopify,20,deny,manual,395,507.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BL-1_93744a6c-c624-4654-a54e-0a173ba1acc1.jpg?v=1773943223,4,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BL-1_93744a6c-c624-4654-a54e-0a173ba1acc1.jpg?v=1773943223,lb,,199.00,Active,68.51,7,"98.5""W X 98.5""D X 96.5""H",Blue
xico-8-sq-umbrella,,,,,,,,,Gray - Umbrella Only,,,,,,,,LA-A030GY,23999.980529833,shopify,20,deny,manual,362,417.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BL-2_29ec3178-c9ad-44df-be22-c28bd6d7fe7b.jpg?v=1773943223,5,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030GY-1_9c881d9c-3822-4f41-bf71-4af978607063.jpg?v=1773943223,lb,,159.00,Active,52.91,6.6,"98.5""W X 98.5""D X 96.5""H",Gray
xico-8-sq-umbrella,,,,,,,,,Gray - Umbrella + Base,,,,,,,,LA-A030GY+BASE,31076.021501833,shopify,20,deny,manual,395,507.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BL-3_c00b631a-c39a-40e7-944f-9b9c4b9bb731.jpg?v=1773943223,6,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030GY-1_9c881d9c-3822-4f41-bf71-4af978607063.jpg?v=1773943223,lb,,199.00,Active,68.51,7,"98.5""W X 98.5""D X 96.5""H",Gray
xico-8-sq-umbrella,,,,,,,,,Red - Umbrella Only,,,,,,,,LA-A030RD,23999.980529833,shopify,20,deny,manual,362,417.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030GY-1_9c881d9c-3822-4f41-bf71-4af978607063.jpg?v=1773943223,7,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030RD-1_caaccf91-4ab2-45a8-8fdc-1e499e5e6f56.jpg?v=1773943223,lb,,159.00,Active,52.91,6.6,"98.5""W X 98.5""D X 96.5""H",Red
xico-8-sq-umbrella,,,,,,,,,Red - Umbrella + Base,,,,,,,,LA-A030RD+BASE,31076.021501833,shopify,20,deny,manual,395,507.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A033BK-1_931ce700-cc19-4857-8087-952ac5678727.jpg?v=1773943224,8,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030RD-1_caaccf91-4ab2-45a8-8fdc-1e499e5e6f56.jpg?v=1773943223,lb,,199.00,Active,68.51,7,"98.5""W X 98.5""D X 96.5""H",Red
xico-8-sq-umbrella,,,,,,,,,Teal - Umbrella Only,,,,,,,,LA-A030TL,23999.980529833,shopify,20,deny,manual,362,417.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030RD-1_caaccf91-4ab2-45a8-8fdc-1e499e5e6f56.jpg?v=1773943223,9,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030TL-1_9f6c8e5a-c8af-4410-a74b-843b9c437545.jpg?v=1773943223,lb,,159.00,Active,52.91,6.6,"98.5""W X 98.5""D X 96.5""H",Teal
xico-8-sq-umbrella,,,,,,,,,Teal - Umbrella + Base,,,,,,,,LA-A030TL+BASE,31076.021501833,shopify,20,deny,manual,395,507.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030TL-1_9f6c8e5a-c8af-4410-a74b-843b9c437545.jpg?v=1773943223,10,xico-8-sq-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A030BL-1_93744a6c-c624-4654-a54e-0a173ba1acc1.jpg?v=1773943223,lb,,199.00,Active,68.51,7,"98.5""W X 98.5""D X 96.5""H",Teal
tano-9-outdoor-umbrella,Furniture of America - TANO 9' Outdoor Umbrella (LA-A010BL),"<p><span style=""color:Blue""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with TANO, styled in Contemporary and designed for everyday comfort.<br>
This outdoor umbrella is made to fit naturally into the room. With Metal, Fabric, Fabric, Steel, Others and Blue or Red or Beige tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 108""W X 108""D X 94""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Metal<br>
- Fabric<br>
- Tilt Umbrella<br>
- Crank Lift Mechanism<br>
- Steel Pole<br>
- Water and UV Resistant<br>
- Same Color Carry Bag Included<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Blue| Dimensions: 108""W X 108""D X 94""H | Weight: 12.8 lbs | Shipping (LxWxH): 57 x 8 x 8 in | Volume: 2.1 cuft</strong><br>
- <strong>Size: - | Color: Blue| Dimensions: 108""W X 108""D X 94""H | Weight: 61.8 lbs | Volume: 4.5 cuft</strong><br>
- <strong>Size: - | Color: Blue| Dimensions: 108""W X 108""D X 94""H | Weight: 12.8 lbs | Shipping (LxWxH): 57 x 8 x 8 in | Volume: 2.1 cuft</strong><br>
- <strong>Size: - | Color: Blue| Dimensions: 108""W X 108""D X 94""H | Weight: 61.8 lbs | Volume: 4.5 cuft</strong><br>
- <strong>Size: - | Color: Blue| Dimensions: 108""W X 108""D X 94""H | Weight: 12.8 lbs | Shipping (LxWxH): 57 x 8 x 8 in | Volume: 2.1 cuft</strong><br>
- <strong>Size: - | Color: Blue| Dimensions: 108""W X 108""D X 94""H | Weight: 61.8 lbs | Volume: 4.5 cuft</strong><br>
</p>

<p>Materials: Metal, Fabric, Fabric, Steel, Others.<br>
Color: Blue<br>
Weight: 12.8 - 61.8 lbs<br>
Volume : 2.1 CUFT</p><br>SKU : LA-A010BL",Furniture of America,,Umbrella,"2026, Furniture of America, New Arrival, Outdoor, Outdoor Furniture, Quick Ship Furniture, TANO, Umbrella",true,Color,Blue - Umbrella Only,,,,,,,,LA-A010BL,5805.982336,shopify,20,deny,manual,95,117.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010BL-WB-1_6929e50c-94b2-4ace-9533-65fb68ab14a7.jpg?v=1773943225,1,tano-9-outdoor-umbrella,false,TANO 9' Outdoor Umbrella,"Shop TANO 9' Outdoor Umbrella. Contemporary style. Metal, Fabric build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010BL-WB-1_6929e50c-94b2-4ace-9533-65fb68ab14a7.jpg?v=1773943225,lb,,49.00,Active,12.8,2.1,"108""W X 108""D X 94""H",Blue
tano-9-outdoor-umbrella,,,,,,,,,Blue - Umbrella + Base,,,,,,,,LA-A010BL+BASE,28032.008466,shopify,20,deny,manual,190,177.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010RD-WB-1_0f42fa82-ddd1-4c96-b2e3-e059a74affd2.jpg?v=1773943225,2,tano-9-outdoor-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010BL-WB-1_6929e50c-94b2-4ace-9533-65fb68ab14a7.jpg?v=1773943225,lb,,89.00,Active,61.8,4.5,"108""W X 108""D X 94""H",Blue
tano-9-outdoor-umbrella,,,,,,,,,Red - Umbrella Only,,,,,,,,LA-A010RD,5805.982336,shopify,20,deny,manual,95,117.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010SV-WB-1_b77f4c3c-27b2-4ba2-bfaf-bedd27e12a01.jpg?v=1773943225,3,tano-9-outdoor-umbrella,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010RD-WB-1_0f42fa82-ddd1-4c96-b2e3-e059a74affd2.jpg?v=1773943225,lb,,49.00,Active,12.8,2.1,"108""W X 108""D X 94""H",Red
tano-9-outdoor-umbrella,,,,,,,,,Red - Umbrella + Base,,,,,,,,LA-A010RD+BASE,28032.008466,shopify,20,deny,manual,190,177.00,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010SV-WB-1_b77f4c3c-27b2-4ba2-bfaf-bedd27e12a01.jpg?v=1773943225,lb,,89.00,Active,61.8,4.5,"108""W X 108""D X 94""H",Red
tano-9-outdoor-umbrella,,,,,,,,,Beige - Umbrella Only,,,,,,,,LA-A010SV,5805.982336,shopify,20,deny,manual,95,117.00,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010SV-WB-1_b77f4c3c-27b2-4ba2-bfaf-bedd27e12a01.jpg?v=1773943225,lb,,49.00,Active,12.8,2.1,"108""W X 108""D X 94""H",Beige
tano-9-outdoor-umbrella,,,,,,,,,Beige - Umbrella + Base,,,,,,,,LA-A010SV+BASE,28032.008466,shopify,20,deny,manual,190,177.00,true,false,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/LA-A010SV-WB-1_b77f4c3c-27b2-4ba2-bfaf-bedd27e12a01.jpg?v=1773943225,lb,,89.00,Active,61.8,4.5,"108""W X 108""D X 94""H",Beige
