Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417BB-2.jpg?v=1772095449,4,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417BB-3.jpg?v=1772095461,5,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417BB-4.jpg?v=1772095471,6,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417BB-5.jpg?v=1772095483,7,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417BR-2.jpg?v=1772095496,8,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417BR-3.jpg?v=1772095511,9,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417BR-4.jpg?v=1772095525,10,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417BR-5.jpg?v=1772095551,11,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417NG-2.jpg?v=1772095568,12,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417NG-3.jpg?v=1772095579,13,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417NG-4.jpg?v=1772095593,14,aksel-futon-mattress,,,,,,,,Active,,,,
aksel-futon-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FP-2417NG-5.jpg?v=1772095605,15,aksel-futon-mattress,,,,,,,,Active,,,,
aleksa-11-euro-top-mattress,"Furniture of America - ALEKSA 11"" Euro Top Mattress (DM335F-M)","<p><span style=""color:White/Gray""><strong>FREE SHIPPING</strong></span><br>
Sleep easy with ALEKSA 11"" Euro Top Mattress, designed to deliver comfort and steady support night after night. Its Mattress design keeps the look clean and inviting. Finished in White/Gray tones for a clean, cohesive look.</p>

<p>Materials: .<br>
Color: White/Gray</p>

<p>Features<br>
- Supportive coil system for steady alignment<br>
Color: White/Gray<br>
Weight: 85 or 55 or 65 lbs</p>

<p><strong>Full</strong><br>Product Dimensions: 75""L X 54""W X 11""H<br>Weight: 55 lbs<br><br><strong>Queen</strong><br>Product Dimensions: 80""L X 60""W X 11""H<br>Weight: 65 lbs<br><br><strong>Eastern King</strong><br>Product Dimensions: 80""L X 76""W X 11""H<br>Weight: 85 lbs<br><br><strong>California King</strong><br>Product Dimensions: 84""L X 72""W X 11""H<br>Weight: 85 lbs<br>
Volume : 24.6 CUFT</p><br>SKU : DM335F-M",Furniture of America,Furniture > Beds & Accessories > Mattresses,Mattress,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, Mattress, ALEKSA, BEDROOM FURNITURE, 2026, LTL",TRUE,Size,Full,,,,,,,,DM335F-M,24948,shopify,20,deny,manual,455,627,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-Z.jpg,1,aleksa-11-euro-top-mattress,FALSE,"ALEKSA 11"" Euro Top Mattress | GOODDEGG","ALEKSA 11"" Euro Top Mattress supports deeper, more comfortable sleep night after night. Shop at GOODDEGG for great selection and low prices.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-Z.jpg,lb,,269,Active,55,24.6,"75""L X 54""W X 11""H",White/Gray
aleksa-11-euro-top-mattress,,,,,,,,,Queen,,,,,,,,DM335Q-M,29484,shopify,20,deny,manual,505,747,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/mattress-logo.jpg,2,aleksa-11-euro-top-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-Z.jpg,lb,,319,Active,65,29.2,"80""L X 60""W X 11""H",White/Gray
aleksa-11-euro-top-mattress,,,,,,,,,E.King,,,,,,,,DM335EK-M,38555,shopify,20,deny,manual,590,927,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-Z.jpg,3,aleksa-11-euro-top-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-Z.jpg,lb,,399,Active,85,36.9,"80""L X 76""W X 11""H",White/Gray
aleksa-11-euro-top-mattress,,,,,,,,,Cal.King,,,,,,,,DM335CK-M,38555,shopify,20,deny,manual,590,927,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-Z.jpg,4,aleksa-11-euro-top-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-Z.jpg,lb,,399,Active,85,36.8,"84""L X 72""W X 11""H",White/Gray
aleksa-11-euro-top-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/mattress-logo.jpg,5,aleksa-11-euro-top-mattress,,,,,,,,Active,,,,
aleksa-foundation,Furniture of America - ALEKSA Foundation (DM335F-F),"<p><span style=""color:Gray""><strong>FREE SHIPPING</strong></span><br>
ALEKSA Foundation offers a cozy, supportive sleep surface made for everyday comfort. Its Mattress design keeps the look clean and inviting. Finished in Gray tones for a clean, cohesive look.</p>

<p>Materials: .<br>
Color: Gray</p>

<p>Features<br>
- Built for dependable everyday comfort</p>

<p><strong>Full</strong><br>Product Dimensions: 75""L X 54""W X 7""H<br>Weight: 45 lbs<br><br><strong>Queen</strong><br>Product Dimensions: 80""L X 60""W X 7""H<br>Weight: 50 lbs<br><br><strong>Eastern King</strong><br>Product Dimensions: 80""L X 76""W X 7""H<br>Weight: 70 lbs<br><br><strong>California King</strong><br>Product Dimensions: 84""L X 72""W X 7""H<br>Weight: 70 lbs<br>
Volume : 17.6 CUFT</p><br>SKU : DM335F-F",Furniture of America,Furniture > Beds & Accessories > Mattress Foundations,Foundation,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, Mattress, Foundation, ALEKSA, BEDROOM FURNITURE, 2026, LTL",TRUE,Size,Full,,,,,,,,DM335F-F,20412,shopify,20,deny,manual,320,297,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-F-Z.jpg,1,aleksa-foundation,FALSE,ALEKSA Foundation | GOODDEGG,"ALEKSA Foundation supports deeper, more comfortable sleep night after night. Shop at GOODDEGG for great selection and low prices.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-F-Z.jpg,lb,,139,Active,45,17.6,"75""L X 54""W X 7""H",Gray
aleksa-foundation,,,,,,,,,Queen,,,,,,,,DM335Q-F,22680,shopify,20,deny,manual,340,357,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-F-Z.jpg,2,aleksa-foundation,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-F-Z.jpg,lb,,159,Active,50,20.8,"80""L X 60""W X 7""H",Gray
aleksa-foundation,,,,,,,,,E.King,,,,,,,,DM335EK-F,31751,shopify,20,deny,manual,405,480,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-F-Z.jpg,3,aleksa-foundation,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-F-Z.jpg,lb,,219,Active,70,26.4,"80""L X 76""W X 7""H",Gray
aleksa-foundation,,,,,,,,,Cal.King,,,,,,,,DM335CK-F,31751,shopify,20,deny,manual,405,480,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-F-Z.jpg,4,aleksa-foundation,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM335-F-Z.jpg,lb,,219,Active,70,26.3,"84""L X 72""W X 7""H",Gray
artemisia-10-memory-foam-mattress,"Furniture of America - ARTEMISIA 10"" Memory Foam Mattress (DM530-T)","<p><span style=""color:White""><strong>FREE SHIPPING</strong></span><br>
Sleep easy with ARTEMISIA 10"" Memory Foam Mattress, designed to deliver comfort and steady support night after night. Its Contemporary design keeps the look clean and inviting. The Top and Side Cover: 100% Polyester construction keeps you comfortable, finished in White tones.</p>

<p>Materials: Top and Side Cover: 100% Polyester.<br>
Color: White</p>

<p>Features<br>
- Cooling gel infusion for a fresher sleep<br>
- Memory foam comfort layer</p>

<p><strong>Twin</strong><br>Product Dimensions: 39""W X 75""D X 10""H<br>Weight: 39.6 lbs<br><br><strong>Twin XL</strong><br>Product Dimensions: 38""W X 80""D X 10""H<br><br><strong>Full</strong><br>Product Dimensions: 54""W X 75""D X 10""H<br>Weight: 52.14 lbs<br><br><strong>Queen</strong><br>Product Dimensions: 60""W X 80""D X 10""H<br>Weight: 61.6 lbs<br><br><strong>Eastern King</strong><br>Product Dimensions: 76""W X 80""D X 10""H<br>Weight: 75.46 lbs<br>
Volume : 5 CUFT</p><br>SKU : DM530-T",Furniture of America,Furniture > Beds & Accessories > Mattresses,Mattress,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, Mattress, ARTEMISIA, BEDROOM FURNITURE, 2026, Memory Foam Mattress",TRUE,Size,Twin,,,,,,,,DM530-T,17962,shopify,20,deny,manual,170,387,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530T-1.jpg?v=1772698625,1,artemisia-10-memory-foam-mattress,FALSE,"ARTEMISIA 10"" Memory Foam Mattress | GOODDEGG","ARTEMISIA 10"" Memory Foam Mattress supports deeper, more comfortable sleep night after night. Shop at GOODDEGG for great selection and low prices.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530T-1.jpg?v=1772698625,lb,,129,Active,39.6,5,"39""W X 75""D X 10""H",White
artemisia-10-memory-foam-mattress,,,,,,,,,Twin XL,,,,,,,,DM530-TXL,,shopify,20,deny,manual,180,417,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530F-1.jpg?v=1772698625,2,artemisia-10-memory-foam-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530T-1.jpg?v=1772698625,lb,,139,Active,,5.1,"38""W X 80""D X 10""H",White
artemisia-10-memory-foam-mattress,,,,,,,,,Full,,,,,,,,DM530-F,23650,shopify,20,deny,manual,220,477,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530Q-1.jpg?v=1772698625,3,artemisia-10-memory-foam-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530F-1.jpg?v=1772698625,lb,,159,Active,52.14,6.8,"54""W X 75""D X 10""H",White
artemisia-10-memory-foam-mattress,,,,,,,,,Queen,,,,,,,,DM530-Q,27941,shopify,20,deny,manual,245,537,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-T-2.jpg?v=1772698625,4,artemisia-10-memory-foam-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530Q-1.jpg?v=1772698625,lb,,179,Active,61.6,7.5,"60""W X 80""D X 10""H",White
artemisia-10-memory-foam-mattress,,,,,,,,,E.King,,,,,,,,DM530-EK,34228,shopify,20,deny,manual,280,627,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-T-4.jpg?v=1772687383,5,artemisia-10-memory-foam-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530Q-1.jpg?v=1772698625,lb,,209,Active,75.46,9.8,"76""W X 80""D X 10""H",White
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-T-3.jpg?v=1772687382,6,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/certipur-us.png,7,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-F-2.jpg?v=1772687346,8,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-F-4.jpg?v=1772698626,9,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-F-3.jpg?v=1772687349,10,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-Q-2.jpg?v=1772687346,11,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-Q-3.jpg?v=1772687348,12,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-Q-4.jpg?v=1772698626,13,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-EK-2.jpg?v=1772687347,14,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-EK-3.jpg,15,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-EK-4.jpg,16,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-EK-3.jpg,17,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-10-memory-foam-mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM530-EK-4.jpg,18,artemisia-10-memory-foam-mattress,,,,,,,,Active,,,,
artemisia-12-memory-foam-mattress,"Furniture of America - ARTEMISIA 12"" Memory Foam Mattress (DM540-T)","<p><span style=""color:White""><strong>FREE SHIPPING</strong></span><br>
ARTEMISIA 12"" Memory Foam Mattress is built to support deeper, more restful sleep with a comfortable, balanced feel. Its Contemporary design keeps the look clean and inviting. Built from Top and Side Cover: 100% Polyester, it brings a reliable, comfortable feel with White tones.</p>

<p>Materials: Top and Side Cover: 100% Polyester.<br>
Color: White</p>

<p>Features<br>
- Cooling gel infusion for a fresher sleep<br>
- Memory foam comfort layer</p>

<p><strong>Twin</strong><br>Product Dimensions: 39""W X 75""D X 12""H<br>Weight: 44.66 lbs<br><br><strong>Twin XL</strong><br>Product Dimensions: 38""W X 80""D X 12""H<br><br><strong>Full</strong><br>Product Dimensions: 39""W X 75""D X 12""H<br>Weight: 59.84 lbs<br><br><strong>Queen</strong><br>Product Dimensions: 60""W X 80""D X 12""H<br>Weight: 70.84 lbs<br><br><strong>Eastern King</strong><br>Product Dimensions: 76""W X 80""D X 12""H<br>Weight: 84.39 lbs<br>
Volume : 5 CUFT</p><br>SKU : DM540-T",Furniture of America,Furniture > Beds & Accessories > Mattresses,Mattress,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, Mattress, ARTEMISIA, BEDROOM FURNITURE, 2026, Memory Foam Mattress",TRUE,Size,Twin,,,,,,,,DM540-T,20257,shopify,20,deny,manual,180,417,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM540-T-1.jpg?v=1772698626,1,artemisia-12-memory-foam-mattress,FALSE,"ARTEMISIA 12"" Memory Foam Mattress | GOODDEGG","ARTEMISIA 12"" Memory Foam Mattress supports deeper, more comfortable sleep night after night. Shop at GOODDEGG for great selection and low prices.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM540-T-1.jpg?v=1772698626,lb,,139,Active,44.66,5,"39""W X 75""D X 12""H",White
artemisia-12-memory-foam-mattress,,,,,,,,,Twin XL,,,,,,,,DM540-TXL,,shopify,20,deny,manual,190,447,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM540-F-1.jpg?v=1772698625,2,artemisia-12-memory-foam-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM540-T-1.jpg?v=1772698626,lb,,149,Active,,5.1,"38""W X 80""D X 12""H",White
artemisia-12-memory-foam-mattress,,,,,,,,,Full,,,,,,,,DM540-F,27143,shopify,20,deny,manual,255,567,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM540-Q-1.jpg?v=1772698626,3,artemisia-12-memory-foam-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM540-F-1.jpg?v=1772698625,lb,,189,Active,59.84,6.8,"39""W X 75""D X 12""H",White
artemisia-12-memory-foam-mattress,,,,,,,,,Queen,,,,,,,,DM540-Q,32132,shopify,20,deny,manual,280,627,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM540-EK-1.jpg?v=1772698626,4,artemisia-12-memory-foam-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM540-Q-1.jpg?v=1772698626,lb,,209,Active,70.84,7.5,"60""W X 80""D X 12""H",White
artemisia-12-memory-foam-mattress,,,,,,,,,E.King,,,,,,,,DM540-EK,38279,shopify,20,deny,manual,370,867,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM540-T-6.jpg?v=1772698627,5,artemisia-12-memory-foam-mattress,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/DM540-EK-1.jpg?v=1772698626,lb,,289,Active,84.39,10.4,"76""W X 80""D X 12""H",White
