Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kebbyll-3-pc-set-tv-and-2-pc,KEBBYLL 3 Pc. Set (TV and 2 PC),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
KEBBYLL 3 Pc. Set (TV and 2 PC) shapes a comfortable living space with an easy, coordinated presence. This living tv console is made to fit naturally into the room. A Industrial profile gives the space a refined, approachable look. Built from Metal, Paper Veneeer, Engineered Wood and finished in Antique Black or Natural Tone tones for a clean, cohesive look.<br>
Product Dimensions: 60""W X 15 1/2""D X 23""H</p>

<p>Features<br>
- Industrial<br>
- Antique Black or Natural Tone<br>
- Pipe-Inspired Frame<br>
- Wire Mesh Shelf Included items and dimensions:<br>
- Pier Cabinet: color: Antique Black or Natural Tone; dimensions: 21 1 or 4"" W x 14""D x 62 1 or 2"" H; feature: Industrial</p>

<p>Materials: Metal, Paper Veneeer, Engineered Wood.<br>
Color: Antique Black or Natural Tone<br>
Weight: 227.7 lbs</p>",GOODDEGG,Furniture > Entertainment Centers & TV Stands,TV Console,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026",TRUE,Color,Antique Black/Natural Tone,,,,,,,,CM5913-TV-3PC,103283,shopify,20,deny,manual,1797,,TRUE,FALSE,,,,,,CM5913-TV-3PC.jpg,1,,FALSE,KEBBYLL 3 Pc. Set (TV and 2 PC) | GOODDEGG,"KEBBYLL 3 Pc. Set (TV and 2 PC) TV Console supports deeper, more comfortable sleep night after night. Shop at GOODDEGG for great selection and low prices.",CM5913-TV-3PC.jpg,lb,,717,active
kebbyll-3-pc-set-tv-and-2-pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CM5913-TV.jpg,2,,,,,,,,,
kebbyll-3-pc-set-tv-and-2-pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CM5913-TV-PC-BR-9.jpg,3,,,,,,,,,
kebbyll-4-pc-set-tv-and-2-pc-and-br,KEBBYLL 4 Pc. Set (TV and 2 PC and BR),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
KEBBYLL 4 Pc. Set (TV and 2 PC and BR) creates a welcoming living area built for everyday comfort. Designed as a living tv console, it pairs easily with surrounding decor. Its Industrial styling keeps the room feeling polished yet comfortable. Crafted with Metal, Paper Veneeer, Engineered Wood, then finished in Antique Black or Natural Tone tones to suit a range of interiors.<br>
Product Dimensions: 60""W X 15 1/2""D X 23""H</p>

<p>Features<br>
- Industrial<br>
- Antique Black or Natural Tone<br>
- Pipe-Inspired Frame<br>
- Wire Mesh Shelf Included items and dimensions:<br>
- Pier Cabinet: color: Antique Black or Natural Tone; dimensions: 21 1 or 4"" W x 14""D x 62 1 or 2"" H; feature: Industrial<br>
- Bridge: color: Antique Black or Natural Tone; dimensions: 68 7 or 8"" W x 13 3 or 4""D x 7 1 or 2"" H; feature: Industrial</p>

<p>Materials: Metal, Paper Veneeer, Engineered Wood.<br>
Color: Antique Black or Natural Tone<br>
Weight: 276.1 lbs</p>",GOODDEGG,Furniture > Entertainment Centers & TV Stands,TV Console,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026",TRUE,Color,Antique Black/Natural Tone,,,,,,,,CM5913-TV-4PC,125237,shopify,20,deny,manual,2097,,TRUE,FALSE,,,,,,CM5913-TV-4PC.jpg,1,,FALSE,KEBBYLL 4 Pc. Set (TV and 2 PC and BR) | GOODDEGG,"TV Console KEBBYLL 4 Pc. Set (TV and 2 PC and supports deeper, more comfortable sleep night after night. Shop at GOODDEGG for great selection and low prices.",CM5913-TV-4PC.jpg,lb,,846,active
kebbyll-4-pc-set-tv-and-2-pc-and-br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CM5913-TV.jpg,2,,,,,,,,,
kebbyll-4-pc-set-tv-and-2-pc-and-br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CM5913-TV-PC-BR-9.jpg,3,,,,,,,,,
silver-creek-tv-console-and-2-pier-shelves,SILVER CREEK TV Console and 2 Pier Shelves,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
SILVER CREEK TV Console and 2 Pier Shelves shapes a comfortable living space with an easy, coordinated presence. This living tv console is made to fit naturally into the room. A Contemporary profile gives the space a refined, approachable look. Crafted with Metal, Tempered Glass, then finished in Brown or Silver tones to suit a range of interiors.<br>
Product Dimensions: 52""W X 20""D X 22 1/2""H</p>

<p>Features<br>
- Brown or Silver<br>
- Black Tempered Glass Top<br>
- Matching Pier Shelf<br>
- Metal Construction Included items and dimensions:<br>
- CREEK 52"" TV Console: color: Brown or Silver; dimensions: 52"" W x 20""D x 22 1 or 2"" H; feature: Contemporary<br>
- CREEK 2 Pc. Pier Shelves (1 Pair): color: Brown or Silver; dimensions: 20 1 or 2"" W x 15 1 or 8""D x 65"" H; feature: Contemporary</p>

<p>Materials: Metal, Tempered Glass.<br>
Color: Brown or Silver<br>
Weight: 161 lbs</p>",GOODDEGG,Furniture > Entertainment Centers & TV Stands,TV Console,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026",TRUE,Color,Brown/Silver,,,,,,,,CM5510-SET,73028,shopify,20,deny,manual,1014,,TRUE,FALSE,,,,,,CM5510-TV.jpg,1,,FALSE,SILVER CREEK TV Console and 2 Pier Shelves | GOODDEGG,"SILVER CREEK TV Console and 2 Pier Shelves supports deeper, more comfortable sleep night after night. Shop at GOODDEGG for great selection and low prices.",CM5510-TV.jpg,lb,,388,active
hepburne-entertainment-center,HEPBURNE Entertainment Center,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
HEPBURNE Entertainment Center shapes a comfortable living space with an easy, coordinated presence. This living tv stand is made to fit naturally into the room. A Gold-Capped Legs profile gives the space a refined, approachable look.<br>
Product Dimensions: 118""W X 18""D X 79""H</p>

<p>Features<br>
- Gold-Capped Legs Included items and dimensions:<br>
- 70"" TV Stand: color: Adjustable Shelves; dimensions: 70"" W x 18""D x 30"" H; feature: LED Light on Pier<br>
- Right Pier Base With 1 Door (walnut Finish): dimensions: 24"" W x 14""D x 49"" H<br>
- Left Pier Base With 1 Door (walnut Finish): dimensions: 24"" W x 18""D x 30"" H<br>
- Left or right Pier Hutch With LED Lighting (walnut Finish): dimensions: 24"" W x 14""D x 49"" H</p>",GOODDEGG,Furniture > Entertainment Centers & TV Stands,TV Stand,"Furniture of America, Quick Ship Furniture, New Arrival, Indoor Furniture, 2026",TRUE,Type,Set,,,,,,,,FM54000WN-TV-SET,,shopify,20,deny,manual,3057,,TRUE,FALSE,,,,,,FM54000WN-TV-SET-1.jpg,1,,FALSE,HEPBURNE Entertainment Center | GOODDEGG,"HEPBURNE Entertainment Center TV Stand supports deeper, more comfortable sleep night after night. Shop at GOODDEGG for great selection and low prices.",FM54000WN-TV-SET-1.jpg,lb,,1299,active
hepburne-entertainment-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM54000WN-TV-70-WB-7.jpg,2,,,,,,,,,
hepburne-entertainment-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM54000WN-TV-LED.jpg,3,,,,,,,,,
hepburne-entertainment-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM54000WN-TV-SET-WB-1.jpg,4,,,,,,,,,
hepburne-entertainment-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM54000WN-TV-SET-WB-2.jpg,5,,,,,,,,,
hepburne-entertainment-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM54000WN-TV-SET-WB-3.jpg,6,,,,,,,,,
hepburne-entertainment-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM54000WN-TV-SET-WB-4.jpg,7,,,,,,,,,
hepburne-entertainment-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM54000WN-TV-SET-WB-5.jpg,8,,,,,,,,,
