Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
alesund-loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM9982-2_ec91b8d1-d491-4b4c-a9e3-fadc1bb60fc0.jpg?v=1772006359,11,ALESUND Loveseat,,,,,,,,
alesund-loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM9982-3_6fd1c071-53aa-4d0b-a007-28d6b77a6b09.jpg?v=1772006359,12,ALESUND Loveseat,,,,,,,,
alesund-loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM9982-4_5598fe66-c0f5-42e9-9c7f-e4ee89482de4.jpg?v=1772006359,13,ALESUND Loveseat,,,,,,,,
alesund-loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM9982-5_f0c95797-6809-4aed-a0fa-2da96c3ce8bc.jpg?v=1772006359,14,ALESUND Loveseat,,,,,,,,
alessia-dining-table,ALESSIA Dining Table,"<p>FREE SHIPPING<br>
Elevate your space with ALESSIA Dining Table, styled in Contemporary and designed for everyday comfort. This dining dining table is made to fit naturally into the room. With Metal, Solid Wood, Wood Veneer, Others and White  or  Black tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 66"" L x 38"" W x 30"" H<br>
Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials:Metal, Solid Wood, Wood Veneer<br>
Color:White / Black<br>
Weight: 118.8 lbs</p>",Furniture of America,,Dining,"ALESSIA, Dining, Dining Table, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture",true,Title,Default Title,,,,,,,,FOA3769T,53887.000352185,shopify,0,deny,manual,987.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA3769T-1-c_9d16ac93-ab81-4aa1-b24c-82d0cab0fb7f.jpg?v=1771837586,1,ALESSIA Dining Table,false,ALESSIA Dining Table in White  or  Black | GOODDEGG,The ALESSIA Dining Table creates a welcoming place for meals and gatherings. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,lb,,379.00,active
alessia-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA3769T-1-Z_efb5522b-8891-4c5b-9d3f-da30b2011b67.jpg?v=1771837586,2,ALESSIA Dining Table,,,,,,,,
alessia-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA3769T-2_ddf18c7f-b7fb-490d-9ee8-40c301ab8fd9.jpg?v=1771837586,3,ALESSIA Dining Table,,,,,,,,
alessia-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FOA3769T-3_fc1275dd-f4df-4da1-9044-78b4d0fa616b.jpg?v=1771837585,4,ALESSIA Dining Table,,,,,,,,
alena-dining-table,ALENA Dining Table,"<p>FREE SHIPPING<br>
Make the room feel complete with ALENA Dining Table and its Transitional character. Built as a dining dining table, it pairs well with a wide range of interiors. Finished in Black  or  Silver tones, the Crocodile Leatherette, Glass, Mirror, Solid Wood, Wood Veneer, Others build balances durability with visual appeal.<br>
Product Dimensions: 84""(66""  and  1 x 18"" LEAF)L x 42"" W x 30"" H<br>
Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials:Crocodile Leatherette, Glass, Mirror, Solid Wood, Wood Veneer<br>
Color:Black / Silver<br>
Weight: 231 lbs</p>",Furniture of America,,Dining,"ALENA, Dining, Dining Table, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture",true,Title,Default Title,,,,,,,,CM3452BK-T,104780.018906948,shopify,0,deny,manual,987.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM3452BK-1_b1399a67-0221-4703-83b6-5f2fb2b1cb32.jpg?v=1771832796,1,ALENA Dining Table,false,ALENA Dining Table in Black  or  Silver | GOODDEGG,The ALENA Dining Table creates a welcoming place for meals and gatherings. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,lb,,369.00,active
alena-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM3452BK-2_39efdb2d-fd9d-4b18-8811-d1342acd787a.jpg?v=1771832796,2,ALENA Dining Table,,,,,,,,
alena-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM3452BK-3_f35d9db2-18c2-4d09-b556-86d7e79363d8.jpg?v=1771832795,3,ALENA Dining Table,,,,,,,,
alena-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM3452BK-4_b1b6d9b4-ef1b-4aef-93d8-420d2f560c95.jpg?v=1771832795,4,ALENA Dining Table,,,,,,,,
aleksa-foundation,ALEKSA Foundation,"<p>FREE SHIPPING<br>
ALEKSA Foundation offers a cozy, supportive sleep surface made for everyday comfort. Its Mattress design keeps the look clean and inviting. Finished in Gray tones for a clean, cohesive look.<br>
Product Dimensions: 84"" L x 72"" W x 7"" H<br>
Size: California King<br>
Color:Gray<br>
Weight: 70 lbs</p>",Furniture of America,,Mattress,"ALEKSA, Foundation, Furniture of America, Indoor Furniture, Mattress, New Arrival, Quick Ship Furniture",true,Size,Cal.King,,,,,,,,DM335CK-F,31751.01230763,shopify,0,deny,manual,480.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/DM335-F-Z_ec063375-d036-445e-b9c8-5c8d3c454231.jpg?v=1771832538,1,ALEKSA Foundation,false,ALEKSA Foundation California King in Gray | GOODDEGG,The ALEKSA Foundation brings everyday comfort and function to your space. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,lb,,219.00,active
aleksa-foundation,,,,,,,,,E.King,,,,,,,,DM335EK-F,31751.01230763,shopify,0,deny,manual,480.00,,true,false,,,,,,,,,,,,,lb,,219.00,
aleksa-foundation,,,,,,,,,Full,,,,,,,,DM335F-F,20412.019523896,shopify,0,deny,manual,297.00,,true,false,,,,,,,,,,,,,lb,,139.00,
aleksa-foundation,,,,,,,,,Queen,,,,,,,,DM335Q-F,22679.981373896,shopify,0,deny,manual,357.00,,true,false,,,,,,,,,,,,,lb,,159.00,
aleksa-11-euro-top-mattress,"ALEKSA 11"" Euro Top Mattress","<p>FREE SHIPPING<br>
Sleep easy with ALEKSA 11"" Euro Top Mattress, designed to deliver comfort and steady support night after night. Its Mattress design keeps the look clean and inviting. Finished in White  or  Gray tones for a clean, cohesive look.<br>
Product Dimensions: 84"" L x 72"" W x 11"" H<br>
Size: California King<br>
Features<br>
- Supportive coil system for steady alignment<br>
Color:White / Gray<br>
Weight: 85 lbs</p>",Furniture of America,,Mattress,"ALEKSA, Furniture of America, Indoor Furniture, Mattress, New Arrival, Quick Ship Furniture",true,Size,Cal.King,,,,,,,,DM335CK-M,38554.988576104,shopify,0,deny,manual,927.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/DM335-Z_a455df68-87f7-4e7e-99ea-3d2b52b48408.jpg?v=1771831750,1,"ALEKSA 11"" Euro Top Mattress",false,"ALEKSA 11"" Euro Top Mattress California King | GOODDEGG","The ALEKSA Euro Top Mattress supports deeper, more comfortable sleep night after night. Shop at GOODDEGG for a great selection and guaranteed lowest prices.",,lb,,399.00,active
aleksa-11-euro-top-mattress,,,,,,,,,E.King,,,,,,,,DM335EK-M,38554.988576104,shopify,0,deny,manual,927.00,,true,false,,,,,,,,,,,,,lb,,399.00,
aleksa-11-euro-top-mattress,,,,,,,,,Full,,,,,,,,DM335F-M,24947.988583133,shopify,0,deny,manual,627.00,,true,false,,,,,,,,,,,,,lb,,269.00,
aleksa-11-euro-top-mattress,,,,,,,,,Queen,,,,,,,,DM335Q-M,29483.005098393,shopify,0,deny,manual,747.00,,true,false,,,,,,,,,,,,,lb,,319.00,
alecia-nightstand-w-usb-youth,ALECIA Nightstand w/ USB Youth,"<p>FREE SHIPPING<br>
Elevate your space with ALECIA Nightstand w/ USB, styled in Transitional and designed for everyday comfort. This youth night stand is made to fit naturally into the room. With Solid Wood, Others and White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 24"" W x 16""D x 24"" H<br>
Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Bonus storage &amp; convenience features (from matching set pieces):</p>

<p>Felt-lined Top Drawer<br>
USB Charger behind Night Stand</p>

<p>Materials:Solid Wood<br>
Color:White<br>
Weight: 44 lbs</p>",Furniture of America,,Youth,"ALECIA, Furniture of America, Indoor Furniture, New Arrival, Night Stand, Quick Ship Furniture, Youth",true,Title,Default Title,,,,,,,,CM7458WH-N,19958.018920763,shopify,0,deny,manual,390.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM7458WH-N-1_3b46ee6b-f314-44df-a58a-b36550ce27a8.jpg?v=1771830709,1,ALECIA Nightstand w/ USB Youth,false,ALECIA Nightstand w/ USB in White | GOODDEGG,The ALECIA Nightstand w/ USB brings everyday comfort and function to your space. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,lb,,150.00,active
alecia-nightstand-w-usb-youth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM7458WH-1-Z_276c86b4-e242-4a31-80d6-fac7f27c0d02.jpg?v=1771830709,2,ALECIA Nightstand w/ USB Youth,,,,,,,,
alecia-nightstand-w-usb-youth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM7458WH-N-2_ae9d107b-d9cc-43a0-9426-a8ae2bdecf9f.jpg?v=1771830710,3,ALECIA Nightstand w/ USB Youth,,,,,,,,
alecia-nightstand-w-usb-youth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM7458WH-5_ca334e2a-28cc-47f7-8df6-b1238be3d693.jpg?v=1771830710,4,ALECIA Nightstand w/ USB Youth,,,,,,,,
alecia-bed,ALECIA Bed,"<p>FREE SHIPPING<br>
Make the room feel complete with ALECIA Bed and its Transitional character. Built as a youth bed, it pairs well with a wide range of interiors. Finished in White tones, the Solid Wood, Others build balances durability with visual appeal.<br>
Product Dimensions: 80 1 or 2"" L x 58 5 or 8"" W x 54"" H<br>
Size: Full<br>
Features<br>
- Made with solid wood &amp; wood veneer<br>
- Foundation required</p>

<p>Bonus storage &amp; convenience features (from matching set pieces):</p>

<p>Felt-lined Top Drawer</p>

<p>Materials:Solid Wood<br>
Color:White<br>
Weight: 107.8 lbs</p>",Furniture of America,,Youth,"ALECIA, Bed, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth",true,Size,Full,,,,,,,,CM7458WH-F-BED,48896.985330578,shopify,20,deny,manual,957.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM7458WH-1-Z_62da1584-55eb-4841-a9c9-942f92da6881.jpg?v=1771829956,1,ALECIA Bed,false,Alecia Bed Full in White | GOODDEGG,The ALECIA Bed creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,lb,,349.00,active
alecia-dresser,ALECIA Dresser,"<p>FREE SHIPPING<br>
ALECIA Dresser adds a Transitional touch while keeping the room feeling warm and welcoming. This youth dresser is made to fit naturally into the room. Crafted from Solid Wood, Others, it is finished in White tones that pair easily with surrounding decor.<br>
Product Dimensions: 54"" W x 17""D x 34"" H<br>
Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Bonus storage &amp; convenience features (from matching set pieces):</p>

<p>Felt-lined Top Drawer</p>

<p>Materials:Solid Wood<br>
Color:White<br>
Weight: 140.8 lbs</p>",Furniture of America,,Youth,"ALECIA, Dresser, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth",true,Title,Default Title,,,,,,,,CM7458WH-D,63865.987132948,shopify,0,deny,manual,900.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM7458WH-D-1_32f06f64-2b66-47c2-b642-d8e08e555168.jpg?v=1771827650,1,ALECIA Dresser,false,ALECIA Dresser in White | GOODDEGG,The ALECIA Dresser adds storage to keep clothing and essentials organized. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,lb,,360.00,active
alecia-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM7458WH-1-Z_f110ecc4-a99d-4d58-8dbc-7657f3b05e5f.jpg?v=1771827650,2,ALECIA Dresser,,,,,,,,
alecia-dresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM7458WH-4_0a192b03-6cac-4339-b30b-9b88ef40b0c5.jpg?v=1771827650,3,ALECIA Dresser,,,,,,,,
alecia-chest,ALECIA Chest,"<p>FREE SHIPPING<br>
Elevate your space with ALECIA Chest, styled in Transitional and designed for everyday comfort. As a youth chest, it is designed to complement your space. With Solid Wood, Others and White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 34"" W x 17""D x 48"" H<br>
Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Bonus storage &amp; convenience features (from matching set pieces):</p>

<p>Felt-lined Top Drawer</p>

<p>Materials:Solid Wood<br>
Color:White<br>
Weight: 132 lbs</p>",Furniture of America,,Youth,"ALECIA, Chest, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, Youth",true,Title,Default Title,,,,,,,,CM7458WH-C,59874.011403052,shopify,20,deny,manual,807.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM7458WH-C-1_87bb1817-507e-4426-8f82-ff9cfad8e01e.jpg?v=1771827649,1,ALECIA Chest,false,ALECIA Chest in White | GOODDEGG,The ALECIA Chest adds storage to keep clothing and essentials organized. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,lb,,319.00,active
alecia-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM7458WH-1-Z_bf40a252-c1f4-42de-be02-0c79835e25b6.jpg?v=1771827649,2,ALECIA Chest,,,,,,,,
aldridge-nightstand,ALDRIDGE Nightstand,"<p>FREE SHIPPING<br>
Make the room feel complete with ALDRIDGE Nightstand and its Contemporary character. This bedroom nightstand is made to fit naturally into the room. Finished in Light Gray tones, the Solid Rubberwood, Engineered Wood, Other build balances durability with visual appeal.<br>
Product Dimensions: 28.5"" W x 15.5""D x 23"" H</p>

<p>Bonus storage &amp; convenience features (from matching set pieces):</p>

<p>Felt-Lined Top Drawer<br>
French Front &amp; English Back Dovetail Drawers</p>

<p>Materials:Solid Rubberwood, Engineered Wood, Other<br>
Color:Light Gray<br>
Weight: 85.8 lbs</p>",Furniture of America,,Bedroom,"ALDRIDGE, Bedroom, Furniture of America, Indoor Furniture, New Arrival, Nightstand, Quick Ship Furniture",true,Title,Default Title,,,,,,,,FM7243GY-N,38917.998549815,shopify,0,deny,manual,570.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM7243GY-N-1_636edbb5-7d00-403f-b4a9-c4ad8920668e.jpg?v=1771827649,1,ALDRIDGE Nightstand,false,ALDRIDGE Nightstand in Light Gray | GOODDEGG,The ALDRIDGE Nightstand keeps bedside essentials organized and within reach. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,lb,,220.00,active
aldridge-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM7243GY-1-Z_0bb61917-2ca2-4e40-b82d-cfbef877b118.jpg?v=1771827648,2,ALDRIDGE Nightstand,,,,,,,,
aldridge-nightstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM7243GY-leg_0c0e27c0-afa7-4350-96cc-afa2a812f52f.jpg?v=1771827648,3,ALDRIDGE Nightstand,,,,,,,,
